Country,Name,DESIG,GIS_AREA,GOV_TYPE,MANG_AUTH_SUB_LOC,Total Valid Pixel Count,Count_10,Percentage_10,Area_10_ha,Area_10_km2,Count_20,Percentage_20,Area_20_ha,Area_20_km2,Count_30,Percentage_30,Area_30_ha,Area_30_km2,Count_40,Percentage_40,Area_40_ha,Area_40_km2,Count_50,Percentage_50,Area_50_ha,Area_50_km2,Count_60,Percentage_60,Area_60_ha,Area_60_km2,Count_70,Percentage_70,Area_70_ha,Area_70_km2,Count_80,Percentage_80,Area_80_ha,Area_80_km2,Count_90,Percentage_90,Area_90_ha,Area_90_km2,Count_95,Percentage_95,Area_95_ha,Area_95_km2,Count_100,Percentage_100,Area_100_ha,Area_100_km2,Total_Percentage
Indonesia,Gua Nglirip,Cagar Alam,0.019267673046828,Federal or national ministry or agency,,229,229,100.0,2.29,0.0229,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Indonesia,Picis,Cagar Alam,0.294174735327174,Federal or national ministry or agency,,3467,3420,98.64436111912316,34.2,0.342,0,0.0,0.0,0.0,47,1.355638880876839,0.47,0.0047,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Indonesia,Sigogor,Cagar Alam,1.91327999015763,Federal or national ministry or agency,,22574,22536,99.83166474705413,225.36,2.2536,0,0.0,0.0,0.0,38,0.16833525294586693,0.38,0.0038,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Indonesia,Besowo Gadungan,Cagar Alam,0.059977409139145,Federal or national ministry or agency,,714,714,100.0,7.14,0.0714,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Indonesia,Manggis Gadungan,Cagar Alam,0.133613383309871,Federal or national ministry or agency,,1589,1589,100.0,15.89,0.1589,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Indonesia,Gunung Ambang,Cagar Alam,150.033253088181,Federal or national ministry or agency,,1755328,1721603,98.0787066576731,17216.03,172.1603,0,0.0,0.0,0.0,26920,1.5336165092791776,269.2,2.692,3404,0.193923870638422,34.04,0.3404,64,0.003646042221168921,0.64,0.0064,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3337,0.19010692018813577,33.37,0.3337,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Indonesia,Pulau Sempu,Cagar Alam,9.81892915845851,Federal or national ministry or agency,,116112,111129,95.70845390657297,1111.29,11.1129,2,0.0017224748518671628,0.02,0.0002,1050,0.9042992972302605,10.5,0.105,48,0.0413393964448119,0.48,0.0048,3,0.002583712277800744,0.03,0.0003,161,0.1386592255753066,1.61,0.0161,0,0.0,0.0,0.0,2988,2.573377428689541,29.88,0.2988,731,0.629564558357448,7.31,0.0731,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.00000000000001
Indonesia,Gunung Baung,Taman Wisata Alam,1.9830475303076,Federal or national ministry or agency,,23397,22855,97.68346369192632,228.55,2.2855,0,0.0,0.0,0.0,528,2.2566995768688294,5.28,0.0528,7,0.029918365602427662,0.07,0.0007,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.029918365602427662,0.07,0.0007,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Indonesia,Pancur Ijen I/II,Cagar Alam,0.019720385824349,Federal or national ministry or agency,,229,229,100.0,2.29,0.0229,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Indonesia,P. Noko,Cagar Alam,0.490522504937495,Federal or national ministry or agency,,5771,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,8,0.1386241552590539,0.08,0.0008,0,0.0,0.0,0.0,5763,99.86137584474095,57.63,0.5763,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Indonesia,Curah Manis Sempolan I - VIII,Cagar Alam,0.173624233974195,Federal or national ministry or agency,,2040,2038,99.90196078431373,20.38,0.2038,0,0.0,0.0,0.0,1,0.049019607843137254,0.01,0.0001,0,0.0,0.0,0.0,1,0.049019607843137254,0.01,0.0001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Indonesia,Tretes,Taman Wisata Alam,0.105943384323619,Federal or national ministry or agency,,1254,1197,95.45454545454545,11.97,0.1197,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,57,4.545454545454546,0.57,0.0057,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Indonesia,Nusakambangan Timur,Cagar Alam,2.10842650235754,Federal or national ministry or agency,,24890,24505,98.45319405383688,245.05,2.4505,0,0.0,0.0,0.0,4,0.016070711128967456,0.04,0.0004,8,0.03214142225793491,0.08,0.0008,0,0.0,0.0,0.0,5,0.020088388911209322,0.05,0.0005,0,0.0,0.0,0.0,310,1.245480112494978,3.1,0.031,58,0.23302531137002813,0.58,0.0058,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Indonesia,Teluk Adang,Cagar Alam,596.895698934815,Federal or national ministry or agency,,6986035,2386735,34.16437220826978,23867.35,238.6735,171649,2.457030346970778,1716.49,17.1649,499709,7.152970175500123,4997.09,49.9709,187475,2.6835680038820304,1874.75,18.7475,17059,0.24418715337097507,170.59,1.7059,28156,0.40303262150848085,281.56,2.8156,0,0.0,0.0,0.0,1071392,15.336195710442333,10713.92,107.1392,66841,0.9567802050805643,668.41,6.6841,2557019,36.60186357497493,25570.19,255.7019,0,0.0,0.0,0.0,99.99999999999999
Indonesia,Manupeu Tanadaru,Taman Nasional,500.046075041595,Federal or national ministry or agency,,5932864,4953332,83.48972772677749,49533.32,495.3332,4334,0.07305072221443135,43.34,0.4334,961723,16.210096843615496,9617.23,96.1723,345,0.005815066719884359,3.45,0.0345,158,0.0026631320050484893,1.58,0.0158,4381,0.073842919709604,43.81,0.4381,0,0.0,0.0,0.0,8591,0.14480358895804793,85.91,0.8591,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Indonesia,Mubrani-Kaironi,Suaka Margasatwa,1.9156652142152,Federal or national ministry or agency,,22429,19500,86.94101386597708,195.0,1.95,1,0.004458513531588568,0.01,0.0001,325,1.4490168977662847,3.25,0.0325,0,0.0,0.0,0.0,52,0.23184270364260554,0.52,0.0052,73,0.3254714878059655,0.73,0.0073,0,0.0,0.0,0.0,2362,10.531008961612198,23.62,0.2362,116,0.5171875696642739,1.16,0.0116,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Indonesia,Betung Kerihun,Taman Nasional,8173.0036402225,Federal or national ministry or agency,,88478112,88409705,99.92268483305791,884097.05,8840.9705,14,1.5823122446374082e-05,0.14,0.0014,39492,0.044634767975157516,394.92,3.9492,181,0.00020457036877097922,1.81,0.0181,41,4.633914430723838e-05,0.41,0.0041,6328,0.007152051345761085,63.28,0.6328,0,0.0,0.0,0.0,22351,0.025261614985636224,223.51,2.2351,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Indonesia,Teluk Pamukan,Cagar Alam,212.799009684096,Federal or national ministry or agency,,2491985,1006295,40.38126232702043,10062.95,100.6295,3040,0.12199110347774966,30.4,0.304,184495,7.403535735568231,1844.95,18.4495,5623,0.22564341278137712,56.23,0.5623,574,0.023033846511917207,5.74,0.0574,755,0.030297132607138486,7.55,0.0755,0,0.0,0.0,0.0,90394,3.627389410449902,903.94,9.0394,2847,0.11424627355301097,28.47,0.2847,1197962,48.07260075803024,11979.62,119.7962,0,0.0,0.0,0.0,100.0
Indonesia,"Teluk Kelumpang, Selat Laut dan Selat Sebuku",Cagar Alam,589.07057625646,Federal or national ministry or agency,,4621456,1287142,27.85143902700794,12871.42,128.7142,31991,0.6922277308276872,319.91,3.1991,169192,3.661010729086245,1691.92,16.9192,35584,0.7699737918093346,355.84,3.5584,3747,0.08107834414089413,37.47,0.3747,16153,0.3495218822812551,161.53,1.6153,0,0.0,0.0,0.0,459800,9.949245432608251,4598.0,45.98,58090,1.2569631735106859,580.9,5.809,2559757,55.388539888727706,25597.57,255.9757,0,0.0,0.0,0.0,100.0
Indonesia,Gunung Kijang,KSA/KPA,4.62820933924193,Federal or national ministry or agency,,54154,14224,26.26583447206116,142.24,1.4224,55,0.10156221147099014,0.55,0.0055,31189,57.593160246703846,311.89,3.1189,2760,5.096576430180596,27.6,0.276,396,0.731247922591129,3.96,0.0396,3838,7.087195775012003,38.38,0.3838,0,0.0,0.0,0.0,1591,2.9379177900062783,15.91,0.1591,101,0.18650515197400008,1.01,0.0101,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.00000000000001
Indonesia,Gunung Tambora Selatan,Game Reserve,261.781092321175,Federal or national ministry or agency,,3094414,1219939,39.42391031064363,12199.39,121.9939,9,0.00029084666757583184,0.09,0.0009,1866923,60.332037018963845,18669.23,186.6923,7542,0.24372950742854704,75.42,0.7542,0,0.0,0.0,0.0,1,3.2316296397314644e-05,0.01,0.0001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Indonesia,Suranadi,Taman Wisata Alam,0.495965787712785,Federal or national ministry or agency,,5870,5866,99.93185689948892,58.66,0.5866,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.06814310051107325,0.04,0.0004,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Indonesia,Gunung Tambora Selatan,Taman Nasional,787.241116447362,Federal or national ministry or agency,,9304249,3792516,40.76111892534261,37925.16,379.2516,37,0.0003976677752282855,0.37,0.0037,5323733,57.21829886538935,53237.33,532.3733,16519,0.17754253997286615,165.19,1.6519,150,0.0016121666563308872,1.5,0.015,160537,1.7254159900492776,1605.37,16.0537,0,0.0,0.0,0.0,10757,0.11561384481434235,107.57,1.0757,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Indonesia,Pulau Panjang,KSA/KPA,16.6286574247802,Federal or national ministry or agency,,196615,2210,1.1240241080283804,22.1,0.221,0,0.0,0.0,0.0,19906,10.124354703354271,199.06,1.9906,3,0.0015258245810340005,0.03,0.0003,0,0.0,0.0,0.0,18,0.009154947486204002,0.18,0.0018,0,0.0,0.0,0.0,1679,0.8539531571853622,16.79,0.1679,0,0.0,0.0,0.0,172799,87.88698725936474,1727.99,17.2799,0,0.0,0.0,0.0,100.0
Indonesia,Dataran Bena,Taman Buru,18.0781755453845,Federal or national ministry or agency,,214743,103969,48.415547887474794,1039.69,10.3969,675,0.31432922144144393,6.75,0.0675,63746,29.68478600000931,637.46,6.3746,1663,0.7744140670475871,16.63,0.1663,2,0.0009313458413079821,0.02,0.0002,17688,8.236822620527793,176.88,1.7688,0,0.0,0.0,0.0,4172,1.9427874249684507,41.72,0.4172,430,0.20023935588121614,4.3,0.043,22398,10.43014207680809,223.98,2.2398,0,0.0,0.0,0.0,100.00000000000001
Indonesia,Tuti Adagae/ KH Gunung Besar,Taman Wisata Alam,57.0531940391393,Federal or national ministry or agency,,674186,615342,91.27184486180371,6153.42,61.5342,4,0.0005933080781861385,0.04,0.0004,57994,8.60207717158173,579.94,5.7994,0,0.0,0.0,0.0,840,0.12459469641908909,8.4,0.084,3,0.0004449810586396039,0.03,0.0003,0,0.0,0.0,0.0,3,0.0004449810586396039,0.03,0.0003,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,99.99999999999999
Indonesia,Gunung Mutis,Cagar Alam,123.194638760275,Federal or national ministry or agency,,1461107,1217158,83.30382374459913,12171.58,121.7158,0,0.0,0.0,0.0,242356,16.58714933266352,2423.56,24.2356,18,0.0012319426298005552,0.18,0.0018,491,0.033604657290670706,4.91,0.0491,1073,0.07343746898755532,10.73,0.1073,0,0.0,0.0,0.0,11,0.0007528538293225615,0.11,0.0011,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Indonesia,Pulau Rusa,Taman Wisata Alam,13.9158662494705,Federal or national ministry or agency,,164502,2064,1.2546959915380969,20.64,0.2064,0,0.0,0.0,0.0,157906,95.99032230611178,1579.06,15.7906,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2886,1.7543859649122806,28.86,0.2886,0,0.0,0.0,0.0,1645,0.9999878420931052,16.45,0.1645,1,0.0006078953447374501,0.01,0.0001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Indonesia,KH Egon Ilewekoh Lewotobi,Suaka Margasatwa,16.9540248184744,Federal or national ministry or agency,,200560,198912,99.17830075787795,1989.12,19.8912,0,0.0,0.0,0.0,1648,0.8216992421220582,16.48,0.1648,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.00000000000001
Indonesia,Teluk Pelikan,Nature Reserve,25.5111936395832,Not Reported,,303145,130694,43.11270184235267,1306.94,13.0694,379,0.12502267891603028,3.79,0.0379,53746,17.72946939583368,537.46,5.3746,2121,0.6996651767306075,21.21,0.2121,1864,0.6148872651701331,18.64,0.1864,6027,1.9881574823929142,60.27,0.6027,0,0.0,0.0,0.0,102620,33.85178709858319,1026.2,10.262,86,0.028369262234244335,0.86,0.0086,5608,1.8499397977865377,56.08,0.5608,0,0.0,0.0,0.0,100.00000000000001
Indonesia,Pulau Dana,Cagar Alam,0.34536127375032,Federal or national ministry or agency,,4072,295,7.244597249508841,2.95,0.0295,0,0.0,0.0,0.0,51,1.2524557956777995,0.51,0.0051,74,1.8172888015717092,0.74,0.0074,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,565,13.87524557956778,5.65,0.0565,98,2.406679764243615,0.98,0.0098,2989,73.40373280943025,29.89,0.2989,0,0.0,0.0,0.0,100.0
Indonesia,Panelokan,Taman Wisata Alam,5.68938488967653,Federal or national ministry or agency,,67223,66357,98.71175044255686,663.57,6.6357,0,0.0,0.0,0.0,588,0.8747006232985735,5.88,0.0588,0,0.0,0.0,0.0,278,0.4135489341445637,2.78,0.0278,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Indonesia,Gunung Sibela,Cagar Alam,226.762447238762,Federal or national ministry or agency,,2653034,2639031,99.47218919923378,26390.31,263.9031,0,0.0,0.0,0.0,10943,0.4124711556655512,109.43,1.0943,2,7.538538895468358e-05,0.02,0.0002,0,0.0,0.0,0.0,21,0.0007915465840241776,0.21,0.0021,0,0.0,0.0,0.0,3037,0.11447271312768702,30.37,0.3037,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Indonesia,Pulau Obi,Cagar Alam,161.325777228342,Federal or national ministry or agency,,1887949,1887389,99.97033818180469,18873.89,188.7389,0,0.0,0.0,0.0,560,0.029661818195300827,5.6,0.056,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Indonesia,Taliabu,Cagar Alam,97.2062282834077,Federal or national ministry or agency,,1137726,1130754,99.38719867525221,11307.54,113.0754,0,0.0,0.0,0.0,6917,0.6079671203787204,69.17,0.6917,0,0.0,0.0,0.0,0,0.0,0.0,0.0,55,0.004834204369066014,0.55,0.0055,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,99.99999999999999
Indonesia,"Pulau Kerasian, Kerayaan, dan Kerumputan",KSA/KPA,4.38528672736763,Federal or national ministry or agency,,51433,41916,81.49631559504598,419.16,4.1916,3,0.005832831061769681,0.03,0.0003,823,1.6001399879454825,8.23,0.0823,0,0.0,0.0,0.0,3651,7.0985554021737025,36.51,0.3651,83,0.16137499270896116,0.83,0.0083,0,0.0,0.0,0.0,4957,9.637781191064104,49.57,0.4957,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Indonesia,Pulau Pombo,Taman Wisata Alam,1.78229896044393,Federal or national ministry or agency,,20873,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5,0.023954390839840942,0.05,0.0005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,9,0.0431179035117137,0.09,0.0009,0,0.0,0.0,0.0,20857,99.92334594931252,208.57,2.0857,2,0.009581756335936378,0.02,0.0002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.00000000000001
Indonesia,Gunung Sahuwai,KSA/KPA,183.379437991339,Federal or national ministry or agency,,2148621,2127618,99.02248930825864,21276.18,212.7618,0,0.0,0.0,0.0,21002,0.9774641502619588,210.02,2.1002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,4.6541479395388946e-05,0.01,0.0001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,99.99999999999999
Indonesia,Gunung Api Banda,Taman Wisata Alam,7.13101349671872,Federal or national ministry or agency,,83690,70396,84.11518699964154,703.96,7.0396,28,0.03345680487513442,0.28,0.0028,4454,5.322021746923169,44.54,0.4454,0,0.0,0.0,0.0,370,0.4421077787071335,3.7,0.037,1918,2.2917911339467083,19.18,0.1918,0,0.0,0.0,0.0,6524,7.795435535906321,65.24,0.6524,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Indonesia,KKPN LAUT BANDA,Taman Wisata Perairan,25.0012929508962,Federal or national ministry or agency,,293392,340,0.11588591372634564,3.4,0.034,0,0.0,0.0,0.0,2,0.000681681845449092,0.02,0.0002,0,0.0,0.0,0.0,160,0.054534547635927355,1.6,0.016,38,0.012951955063532748,0.38,0.0038,0,0.0,0.0,0.0,292852,99.81594590172874,2928.52,29.2852,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Indonesia,Pulau Manuk,Wildlife Reserve,1.12730018752615,Federal or national ministry or agency,,13251,9579,72.28888385782206,95.79,0.9579,0,0.0,0.0,0.0,2178,16.43649535884084,21.78,0.2178,9,0.06791940230925968,0.09,0.0009,56,0.4226096143687269,0.56,0.0056,143,1.0791638366915703,1.43,0.0143,0,0.0,0.0,0.0,1199,9.048373707644707,11.99,0.1199,87,0.6565542223228436,0.87,0.0087,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Indonesia,Pulau Nuswotar,Cagar Alam,21.7976125486293,Federal or national ministry or agency,,257053,236151,91.86860297292776,2361.51,23.6151,0,0.0,0.0,0.0,1343,0.5224603486440539,13.43,0.1343,0,0.0,0.0,0.0,0,0.0,0.0,0.0,225,0.08753058707737314,2.25,0.0225,0,0.0,0.0,0.0,1566,0.6092128860585171,15.66,0.1566,3,0.0011670744943649753,0.03,0.0003,17765,6.911026130797929,177.65,1.7765,0,0.0,0.0,0.0,100.0
Indonesia,Pulau Nustaram,Cagar Alam,24.8919617794697,Federal or national ministry or agency,,293664,292663,99.65913424866514,2926.63,29.2663,0,0.0,0.0,0.0,860,0.2928516944535251,8.6,0.086,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,141,0.04801405688133377,1.41,0.0141,0,0.0,0.0,0.0,100.0
Indonesia,Pulau Angwarmase,Cagar Alam,2.95966749038496,Federal or national ministry or agency,,34950,27373,78.32045779685265,273.73,2.7373,0,0.0,0.0,0.0,6690,19.141630901287556,66.9,0.669,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.002861230329041488,0.01,0.0001,0,0.0,0.0,0.0,353,1.0100143061516453,3.53,0.0353,0,0.0,0.0,0.0,533,1.525035765379113,5.33,0.0533,0,0.0,0.0,0.0,100.00000000000001
Indonesia,Pulau Kobror,Taman Wisata Alam,2.48667184367705,Federal or national ministry or agency,,29395,45,0.15308725973805068,0.45,0.0045,0,0.0,0.0,0.0,26375,89.72614390202416,263.75,2.6375,0,0.0,0.0,0.0,156,0.5307025004252424,1.56,0.0156,1572,5.347848273515904,15.72,0.1572,0,0.0,0.0,0.0,846,2.878040483075353,8.46,0.0846,0,0.0,0.0,0.0,401,1.3641775812212962,4.01,0.0401,0,0.0,0.0,0.0,100.0
Indonesia,Kepulauan Banyak,Taman Wisata Alam,2305.61736416858,Federal or national ministry or agency,,26989965,2652974,9.829482920781855,26529.74,265.2974,1579,0.005850322518017344,15.79,0.1579,6158,0.022815887312191772,61.58,0.6158,506,0.001874770863911828,5.06,0.0506,143,0.0005298265484968209,1.43,0.0143,743,0.0027528750037282375,7.43,0.0743,0,0.0,0.0,0.0,24141284,89.44540683917153,241412.84,2414.1284,2931,0.01085959170380547,29.31,0.2931,183647,0.6804269660964732,1836.47,18.3647,0,0.0,0.0,0.0,100.0
Indonesia,Gunung Lokon,Cagar Alam,7.75708137702538,Federal or national ministry or agency,,90788,61913,68.19513592104684,619.13,6.1913,0,0.0,0.0,0.0,22761,25.070493897871966,227.61,2.2761,26,0.02863814601048597,0.26,0.0026,23,0.025333744547737586,0.23,0.0023,6065,6.680398290522977,60.65,0.6065,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Indonesia,Tangale,Cagar Alam,1.00525144828434,Federal or national ministry or agency,,11745,11687,99.50617283950616,116.87,1.1687,0,0.0,0.0,0.0,58,0.49382716049382713,0.58,0.0058,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,99.99999999999999
Indonesia,Pati-Pati,Suaka Margasatwa,30.6926531599002,Federal or national ministry or agency,,359091,301544,83.97425722170702,3015.44,30.1544,0,0.0,0.0,0.0,45580,12.693161343503457,455.8,4.558,10,0.002784809421567235,0.1,0.001,0,0.0,0.0,0.0,75,0.020886070661754262,0.75,0.0075,0,0.0,0.0,0.0,599,0.16681008435187739,5.99,0.0599,0,0.0,0.0,0.0,11283,3.1421004703543116,112.83,1.1283,0,0.0,0.0,0.0,99.99999999999999
Indonesia,Pinjan/Tanjung Matop,Suaka Margasatwa,17.8716761019907,Federal or national ministry or agency,,209125,205542,98.2866706515242,2055.42,20.5542,0,0.0,0.0,0.0,529,0.25295875672444706,5.29,0.0529,43,0.02056186491332935,0.43,0.0043,0,0.0,0.0,0.0,55,0.026300059772863118,0.55,0.0055,0,0.0,0.0,0.0,2651,1.2676628810520023,26.51,0.2651,305,0.14584578601315004,3.05,0.0305,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Indonesia,Dolangan,Suaka Margasatwa,1.59209861071468,Federal or national ministry or agency,,18624,17556,94.26546391752578,175.56,1.7556,0,0.0,0.0,0.0,144,0.7731958762886598,1.44,0.0144,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,921,4.945231958762887,9.21,0.0921,3,0.01610824742268041,0.03,0.0003,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Indonesia,Gunung Sojol,Cagar Alam,685.30335497842,Federal or national ministry or agency,,8017535,7841790,97.80799210729981,78417.9,784.179,0,0.0,0.0,0.0,175558,2.189675505002473,1755.58,17.5558,19,0.00023698056821703928,0.19,0.0019,32,0.00039912516752343453,0.32,0.0032,136,0.001696281961974597,1.36,0.0136,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Indonesia,Sulawesi Tengah,Taman Hutan Raya,73.2446398425705,Sub-national ministry or agency,,848683,719683,84.79997831934892,7196.83,71.9683,0,0.0,0.0,0.0,126523,14.908157698457492,1265.23,12.6523,251,0.029575235983282336,2.51,0.0251,280,0.03299229512079304,2.8,0.028,1946,0.22929645108951163,19.46,0.1946,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Indonesia,Bangkiriang,Wildlife Reserve,122.819452233073,Federal or national ministry or agency,,1437251,1305112,90.80612920081461,13051.12,130.5112,1499,0.10429632680721738,14.99,0.1499,85844,5.972791113034536,858.44,8.5844,11186,0.7782913353339117,111.86,1.1186,364,0.02532612605592204,3.64,0.0364,1944,0.13525821168327593,19.44,0.1944,0,0.0,0.0,0.0,2382,0.16573305567364366,23.82,0.2382,25,0.0017394317346100298,0.25,0.0025,28895,2.0104351988622726,288.95,2.8895,0,0.0,0.0,0.0,99.99999999999999
Indonesia,Pegunungan Faruhumpenai,Nature Reserve,907.661346864235,Federal or national ministry or agency,,10627169,10519423,98.98612697323247,105194.23,1051.9423,3,2.8229531307914646e-05,0.03,0.0003,92617,0.8715115003817103,926.17,9.2617,13234,0.12452987244298082,132.34,1.3234,286,0.0026912153180211965,2.86,0.0286,46,0.00043285281338802464,0.46,0.0046,0,0.0,0.0,0.0,1117,0.010510795490313554,11.17,0.1117,443,0.004168560789802063,4.43,0.0443,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Indonesia,Danau Matano,Taman Wisata Alam,232.183108261357,Federal or national ministry or agency,,2718727,827599,30.440680509665004,8275.99,82.7599,0,0.0,0.0,0.0,10902,0.40099649578644714,109.02,1.0902,581,0.0213702957303179,5.81,0.0581,274,0.010078246179186068,2.74,0.0274,280,0.010298937701358025,2.8,0.028,0,0.0,0.0,0.0,1879076,69.11602378613226,18790.76,187.9076,15,0.0005517288054298942,0.15,0.0015,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
